URL	Author	datePublished	claimReviewed	reviewBody	title	ratingValue	bestRating	alternativeName	is_health	health_categories
https://aosfatos.org/noticias/cubanos-nao-tem-privilegio-no-edital-do-mais-medicos-texto-no-whatsapp-e-enganoso/	https:www.aosfatos.org	2018-11-21	O programa Mais Médicos, além de privilegiar os cubanos, dificulta o ingresso de médicos brasileiros, vocês sabiam	Não é verdade que o governo federal realiza apenas uma chamada do programa Mais Médicos para profissionais brasileiros, nem que a maioria das vagas são preenchidas por médicos cubanos ou que a formação dos profissionais da ilha caribenha dura apenas quatro anos. Estas e outras informações incorretas, no entanto, estão sendo compartilhadas no WhatsApp como verdadeiras em um texto supostamente escrito por uma médica.	Cubanos não têm privilégio no edital do Mais Médicos; texto no WhatsApp é enganoso | Aos Fatos	1	5	falso	1	saude_publica_sistema
https://aosfatos.org/noticias/escolas-de-medicina-de-cuba-formam-mais-de-3600-medicos-por-ano-e-nao-300-como-diz-meme/	https:www.aosfatos.org	2018-11-21	Raciocinem! Existem apenas duas Universidades de Medicina em Cuba. La Habana: forma em média 200 médicos por ano; Elam - Escuela Latinoamericana de Medicina: forma em média 100 alunos por ano.	Uma imagem que circula nas redes sociais engana ao afirmar que Cuba tem apenas duas escolas de medicina, que, juntas, formam 300 médicos por ano. Na verdade, a ilha caribenha tem 12 universidades da área e, somente das duas citadas na montagem  Universidade de Ciências Médicas de Havana e Escola Latinoamericana de Medicina , saem mais de 3.500 novos profissionais por ano, em média.	Escolas de medicina de Cuba formam mais de 3.600 médicos por ano, e não 300, como diz meme | Aos Fatos	1	5	falso	1	saude_publica_sistema
https://aosfatos.org/noticias/video-de-medica-reune-diversas-informacoes-falsas-sobre-mais-medicos/	https:www.aosfatos.org	2018-11-19	Vídeo em que médica diz que os médicos cubanos são proibidos de trazer familiares ao Brasil; que o governo não dá nenhum incentivo para médicos brasileiros trabalharem nas áreas do programa e que os médicos cubanos do programa realizam tratamentos defasados.	Não é verdade que os médicos cubanos não podem trazer familiares ao Brasil, que esses profissionais usam remédios que já não são mais indicados eque o Mais Médicos não oferece oportunidades para os brasileiros. Estas e outras informações falsas ou insustentáveis, veiculadas em vídeo gravado por uma médica de Roraima, estão circulando desde a divulgação da decisão de Cuba em sair do programa.	Vídeo viral de médica reúne várias informações falsas sobre Mais Médicos | Aos Fatos	1	5	falso	1	medicamento_tratamento,saude_publica_sistema
https://aosfatos.org/noticias/dipirona-nao-e-importada-da-venezuela-nem-esta-infectada-por-virus-mortal/	https:www.aosfatos.org	2018-11-07	Notícia importante. Vírus encontrado em medicamento importado da Venezuela [...] Não tomem o novo Dipirona que vem escrito S500. [...] Os médicos comprovam que contém vírus Marburg, considerados um dos vírus mais perigosos do mundo e com alta taxa de mortalidade.	Não é verdade que uma nova dipirona importada da Venezuela estaria contaminada com o vírus Marburg, como alardeia um áudio que se espalhou pelo WhatsApp nos últimos dias. A mensagem traz ainda uma foto de embalagem e frasco do medicamento Dipimed. O remédio, porém, é produzido no Brasil há mais de 30 anos e tampouco contém vírus, como já desmentiram a Anvisa Agência Nacional de Vigilância Sanitária e o laboratório responsável. Além disso, o Marburg é um vírus encontrado no sul da frica, e não há registro da sua presença na Venezuela.	Dipirona não é importada da Venezuela nem está infectada por vírus mortal | Aos Fatos	1	5	falso	1	medicamento_tratamento,saude_publica_sistema
https://aosfatos.org/noticias/audio-de-de-bolsonaro-em-conversa-exaltada-no-hospital-e-falso/	https:www.aosfatos.org	2018-09-21	udio gravado por enfermeira mostra Bolsonaro surtando após divulgação de pesquisa Ibope	 falso um áudio que tem circulado nas redes sociais cuja voz é atribuída aJair Bolsonaroe que teria sido gravado por uma enfermeira do hospital Albert Einstein, em São Paulo, onde o presidenciável do PSL segue internado. A veracidade do conteúdo foi desmentida pela assessoria do hospital nesta sexta-feira 21 e pelos filhos do candidato, Carlos e Flávio Bolsonaro, em publicações no Twitter.	Áudio de Bolsonaro em conversa exaltada no hospital é falso | Aos Fatos	1	5	falso	1	saude_publica_sistema
https://aosfatos.org/noticias/jair-bolsonaro-nao-entrou-andando-no-hospital-apos-ser-atacado/	https:www.aosfatos.org	2018-09-06	Foto mostra o candidato que sofreu uma tentativa de homicídio entrando a pé no hospital.	Isso é FALSO, já que essa foto não retrata o real momento em que Bolsonaro deu entrada no hospital após o atentado. No registro, pessoas estão vestidas com uniformes de centro cirúrgico, mas a imagem se refere a um evento anterior ao atentado, realizado na entre o fim da manhã e o início da tarde na Associação Feminina de Prevenção e Combate ao Câncer de Juiz de Fora Ascomcer.	Jair Bolsonaro não entrou andando no hospital após ser atacado | Aos Fatos	1	5	falso	1	doenca_sintoma,medicamento_tratamento,saude_publica_sistema
https://aosfatos.org/noticias/virus-zika-nao-foi-criado-pelos-rockefeller-nao-tem-patente-e-nao-gera-lucro-com-vacinas/	https:www.aosfatos.org	2018-07-26	O zika vírus foi criado e patenteado pela família Rockefeller e seu objetivo é matar milhões de pessoas, além de lucrar com a venda de vacinas.	O vírus Zika não foi patenteado, muito menos criado pela família Rockefeller, mas apenas descoberto em um centro de pesquisa financiado pela Rockefeller Foundation. Além disso, eles não lucram com a venda de vacinas, já que ela nem existe ainda e o vírus zika não mata milhões de pessoas; na verdade, as mortes registradas são de bebês e crianças por causa de malformações no Brasil, o Ministério da Saúde suspeita de cerca de mil mortes de 2015 até agora. Portanto, o conteúdo do site Sempre Questione é FALSO.	Vírus zika não foi criado pelos Rockefeller, não tem patente e não gera lucro com vacinas | Aos Fatos	4	5	exagerado	1	doenca_sintoma,epidemia_infeccao,saude_publica_sistema,vacina_imunizacao
https://aosfatos.org/noticias/ciro-gomes-nao-garantiu-que-vai-diminuir-salarios-de-medicos-site-distorce-informacoes/	https:www.aosfatos.org	2018-06-06	Ciro Gomes garante que vai diminuir salários de médicos, caso chegue ao Planalto.	Não é verdade que Ciro Gomes garante que vai diminuir salários de médicos, caso chegue ao Planalto.A postagem sustenta a afirmação com base em um vídeo com trecho de uma entrevista concedida por Ciro Gomes a estudantes na Argentina, em junho de 2016. Nela, Ciro, atual pré-candidato do PDT à Presidência da República, tece críticas ao nível da remuneração dos médicos no interior do Brasil, classificado por ele como fora da realidade, e sugere genericamente que pondere o orçamento discriminado de recursos humanos. Em nenhum momento, porém, ele garante que, se eleito presidente, reduzirá salários dos médicos.	Ciro Gomes não garantiu que vai diminuir salários de médicos; site distorce informações | Aos Fatos	1	5	falso	1	saude_publica_sistema
https://apublica.org/2018/10/truco-verdades-e-mentiras-misturam-se-em-corrente-contra-haddad/	https:apublica.org	2018-10-18	'Haddad deixou 340 mil pessoas sem atendimento médico em São Paulo.'	Corrente que circula no WhatsApp diz que Haddad deixou 340 mil pessoas sem atendimento médico em São Paulo.	Verdades e mentiras misturam-se em corrente contra Haddad - Agência Pública	1	8	Falso	1	saude_publica_sistema
https://apublica.org/2018/09/truco-marina-silva-usa-dado-inexistente-sobre-leitos-ociosos-no-sus/	https:apublica.org	2018-09-20	Hoje, 50% dos leitos ociosos no SUS.	Marina Silva REDE, em entrevista ao G1 e CBN, afirmou que hoje, por exemplo, há 50% dos leitos ociosos no SUS.	Marina Silva usa dado inexistente sobre leitos ociosos no SUS - Agência Pública	2	8	Impossível provar	1	saude_publica_sistema
https://apublica.org/2018/09/truco-checamos-os-5-principais-candidatos-a-vice-presidente/	https:apublica.org	2018-09-14	O Brasil gasta R$ 3 por pessoa por dia para fazer desde vacina até transplante no SUS.	Eduardo Jorge PV, candidato a vice-presidente na chapa de Marina Silva REDE, em entrevista ao programa Hora do Voto, disse que o Brasil gasta R$ 3 por pessoa por dia para fazer desde vacina até transplante no SUS.	Checamos os 5 principais candidatos a vice-presidente - Agência Pública	8	8	Verdadeiro	1	saude_publica_sistema,vacina_imunizacao
https://apublica.org/2018/08/truco-erros-e-acertos-dos-candidatos-em-5-frases-sobre-saude/	https:apublica.org	2018-08-15	170 milhões de brasileiros só têm o SUS como porta de acesso à saúde.	Ciro Gomes PDT, em entrevista na Rádio Bandeirantes, afirmou que 170 milhões de brasileiros só têm o SUS como porta de acesso à saúde.	Erros e acertos dos candidatos em 5 frases sobre saúde - Agência Pública	4	8	Exagerado	1	saude_publica_sistema
https://apublica.org/2018/08/truco-erros-e-acertos-dos-candidatos-em-5-frases-sobre-saude/	https:apublica.org	2018-08-15	'Hoje, em 10% dos 5.570 municípios, o câncer é a principal causa de morte.'	Geraldo Alckmin PSDB, em entrevista para o portal Metrópoles, afirmou que, hoje, em 10% dos 5.570 municípios, o câncer é a principal causa de morte.	Erros e acertos dos candidatos em 5 frases sobre saúde - Agência Pública	8	8	Verdadeiro	1	doenca_sintoma
https://apublica.org/2018/08/truco-erros-e-acertos-dos-candidatos-em-5-frases-sobre-saude/	https:apublica.org	2018-08-15	'Ninguém tem qualquer comprovação de que os 12 mil médicos do programa Mais Médicos têm qualquer conhecimento de medicina.	Jair Bolsonaro PSL, no programa Mariana Godoy Entrevista, da RedeTV!, disse que ninguém tem qualquer comprovação de que os 12 mil médicos do programa Mais Médicos têm qualquer conhecimento de medicina.	Erros e acertos dos candidatos em 5 frases sobre saúde - Agência Pública		8		1	saude_publica_sistema
https://apublica.org/2018/07/truco-levy-fidelix-exagera-impostos-em-medicamentos/	https:apublica.org	2018-07-18	Nos remédios se pagam impostos que vão de 40% a 60%.	O pré-candidato à Presidência Levy Fidelix disse que nos remédios se pagam impostos que vão de 40% a 60%.	Levy Fidelix exagera impostos em medicamentos - Agência Pública	4	8	Exagerado	1	medicamento_tratamento
https://apublica.org/2018/07/truco-levy-fidelix-exagera-impostos-em-medicamentos/	https:apublica.org	2018-07-18	Hoje 2% da população possuem 70% da renda nacional.	O pré-candidato à Presidência Levy Fidelix disse que hoje 2% da população possuem 70% da renda nacional.	Levy Fidelix exagera impostos em medicamentos - Agência Pública	4	8	Exagerado	1	medicamento_tratamento
https://apublica.org/2018/07/truco-levy-fidelix-exagera-impostos-em-medicamentos/	https:apublica.org	2018-07-18	A dívida hoje do Brasil está por volta de R$ 5 trilhões.	O pré-candidato à Presidência Levy Fidelix afirmou que a dívida hoje do Brasil está por volta de R$ 5 trilhões.	Levy Fidelix exagera impostos em medicamentos - Agência Pública	8	8	Verdadeiro	1	medicamento_tratamento
https://apublica.org/2018/02/truco-correntes-de-whatsapp-espalham-informacoes-falsas-sobre-febre-amarela/	https:apublica.org	2018-02-06	'O própolis entra na corrente sanguínea, o cheiro é exalado e os mosquitos não picam.'	Corrente de WhatsApp sobre a febre amarela diz que o própolis entra na corrente sanguínea, o cheiro é exalado e os mosquitos não picam. 	Correntes de WhatsApp espalham informações falsas sobre febre amarela - Agência Pública	1	8	Falso	1	doenca_sintoma
https://apublica.org/2018/02/truco-correntes-de-whatsapp-espalham-informacoes-falsas-sobre-febre-amarela/	https:apublica.org	2018-02-06	'A forma grave da febre amarela é raríssima.'	Corrente de WhatsApp sobre a febre amarela diz que a forma grave da doença é raríssima.	Correntes de WhatsApp espalham informações falsas sobre febre amarela - Agência Pública	4	8	Exagerado	1	doenca_sintoma
https://apublica.org/2018/02/truco-correntes-de-whatsapp-espalham-informacoes-falsas-sobre-febre-amarela/	https:apublica.org	2018-02-06	'Grande parcela da população brasileira é imune ao vírus da febre amarela, por já ter contraído a doença anteriormente.'	Corrente de WhatsApp sobre a febre amarela diz que grande parcela da população brasileira é imune ao vírus, por já ter contraído a doença anteriormente.	Correntes de WhatsApp espalham informações falsas sobre febre amarela - Agência Pública	1	8	Falso	1	doenca_sintoma,epidemia_infeccao
https://apublica.org/2018/02/truco-correntes-de-whatsapp-espalham-informacoes-falsas-sobre-febre-amarela/	https:apublica.org	2018-02-06	A bula traz como reações e danos: meningite, síndrome de Guillain-Barré e encefalopatias.'	Corrente de WhatsApp sobre a febre amarela diz que na bula da vacina constam como reações e danos colaterais: meningite, síndrome de Guillain-Barré e encefalopatias.	Correntes de WhatsApp espalham informações falsas sobre febre amarela - Agência Pública	4	8	Exagerado	1	doenca_sintoma,vacina_imunizacao
https://apublica.org/2018/02/truco-correntes-de-whatsapp-espalham-informacoes-falsas-sobre-febre-amarela/	https:apublica.org	2018-02-06	'A vacina da febre amarela contém um porcentual absurdo de mercúrio.'	Corrente de WhatsApp sobre a febre amarela diz que a vacina contém um porcentual absurdo de mercúrio.	Correntes de WhatsApp espalham informações falsas sobre febre amarela - Agência Pública	1	8	Falso	1	doenca_sintoma,vacina_imunizacao
https://apublica.org/2018/02/truco-correntes-de-whatsapp-espalham-informacoes-falsas-sobre-febre-amarela/	https:apublica.org	2018-02-06	'Está havendo uma campanha de vacinação contra a febre amarela porque o governo está com estoque alto e não quer deixar vencer.  preciso garantir o lucro da indústria farmacêutica.'	Corrente de WhatsApp sobre a febre amarela diz que está havendo uma campanha de vacinação porque o governo está com estoque alto e não quer deixar vencer. Além disso, é preciso garantir o lucro da indústria farmacêutica.	Correntes de WhatsApp espalham informações falsas sobre febre amarela - Agência Pública	1	8	Falso	1	doenca_sintoma,vacina_imunizacao
https://apublica.org/2018/01/truco-checamos-quatro-frases-sobre-os-riscos-do-aborto/	https:apublica.org	2018-01-22	Tudo o que se conhece sobre ele [Cytotec] a este respeito é o resultado de uma prática clínica muito informal, irregular e completamente assistemática.  algo muito diferente de um medicamento onde há multidões de professores e cientistas constantemente pesquisando, debatendo e aperfeiçoando o conhecimento sobre a ação e o uso do remédio.	Um site afirma que não há estudos comprovando a eficácia do misoprostol  	Checamos quatro frases sobre os riscos do aborto - Agência Pública	1	8	Falso	1	medicamento_tratamento
https://apublica.org/2018/01/truco-checamos-quatro-frases-sobre-os-riscos-do-aborto/	https:apublica.org	2018-01-22	Em 50% dos casos, sem importar quando o medicamento é tomado, não se consegue abortar.	O site alega que na metade dos casos o misoprostol não funciona como método abortivo	Checamos quatro frases sobre os riscos do aborto - Agência Pública	1	8	Falso	1	medicamento_tratamento
https://apublica.org/2018/01/truco-checamos-quatro-frases-sobre-os-riscos-do-aborto/	https:apublica.org	2018-01-22	Tanto pílulas abortivas, como qualquer outro método, de nenhuma forma pode ser considerado seguro.	Pílulas abortivas não podem ser consideradas um procedimento médico seguro. 	Checamos quatro frases sobre os riscos do aborto - Agência Pública	1	8	Falso	1	saude_publica_sistema
https://apublica.org/2017/10/truco-corrente-falsa-associa-uso-do-plastico-a-52-tipos-de-cancer/	https:apublica.org	2017-10-10	Em contato com o calor, o plástico pode liberar compostos que causam 52 tipos de câncer.	Corrente no WhatsApp afirma que recipientes de plástico liberam substâncias capazes de produzir 52 tipos de câncer.	Corrente falsa associa uso do plástico a 52 tipos de câncer - Agência Pública	1	8	Falso	1	doenca_sintoma
https://piaui.folha.uol.com.br/lupa/2019/07/15/verificamos-porco-coracao/	https:piaui.folha.uol.com.brlupa	2019-07-15 19:37:56	Médico extrai vermes do coração de uma pessoa que come carne de porco	Empty	#Verificamos:  falso que comer carne de porco pode causar 'vermes no coração'	4	6	Falso	1	saude_publica_sistema
https://piaui.folha.uol.com.br/lupa/2019/06/18/verificamos-paracetamol-virus-mortal/	https:piaui.folha.uol.com.brlupa	2019-06-18 16:34:39	Cuidado para não tomar o paracetamol que vem escrito p-500. ... Os médicos provam que contêm o vírus Machupo	Empty	#Verificamos:  falso que paracetamol está infectado com vírus mortal	4	6	Falso	1	medicamento_tratamento,saude_publica_sistema
https://piaui.folha.uol.com.br/lupa/2019/05/02/verificamos-bicarbonato-de-sodio-cura-cancer/	https:piaui.folha.uol.com.brlupa	2019-05-02 19:59:48	'Câncer é um fungo! E bicarbonato de sódio ajuda a curar o câncer, diz Oncologista	Empty	#Verificamos:  falso que bicarbonato de sódio cura câncer	4	6	Falso	1	doenca_sintoma
https://piaui.folha.uol.com.br/lupa/2019/04/17/verificamos-lista-bolsonaro/	https:piaui.folha.uol.com.brlupa	2019-04-17 07:00:57	Descobriu que os aviões do SUS estavam sendo utilizados para o transporte de drogas	Empty	#Verificamos: Publicação lista 31 ações de Bolsonaro em três meses, mas só sete são verdadeiras	4	6	De olho	1	saude_publica_sistema
https://piaui.folha.uol.com.br/lupa/2019/03/28/verificamos-labio-leporino/	https:piaui.folha.uol.com.brlupa	2019-03-28 18:28:12	Caso conheçam alguém com Lábio Leporino eou Fenda Palatina, informa-se que existem 12 médicos americanos dispostos a operar no hospital militar, mas só existem 71 pacientes e são necessários 135 pacientes para operar na próxima semana	Empty	#Verificamos:  falso que médicos americanos buscam pacientes com lábio leporino para operar no Hospital Militar	4	6	Falso	1	saude_publica_sistema
https://piaui.folha.uol.com.br/lupa/2019/02/18/verificamos-bula-autismo/	https:piaui.folha.uol.com.brlupa	2019-02-18 18:45:31	Não adianta brigar comigo: vacinas causam autismo. Tá na bula	Empty	#Verificamos:  falso que bula confirme relação de vacina com autismo	4	6	Falso	1	doenca_sintoma,vacina_imunizacao
https://piaui.folha.uol.com.br/lupa/2019/02/08/verificamos-bolsonaro-colostomia/	https:piaui.folha.uol.com.brlupa	2019-02-08 17:44:14	Vídeo com Bolsonaro durante a campanha, e antes da facada, tem áudio falando do câncer e bolsa de colostomia já do lado esquerdo	Empty	 falso que vídeo mostrando recuperação de Bolsonaro foi filmado antes do atentado	4	6	Falso	1	doenca_sintoma
https://piaui.folha.uol.com.br/lupa/2019/01/18/verificamos-agua-coco-cancer/	https:piaui.folha.uol.com.brlupa	2019-01-18 16:50:07	A água quente de coco pode poupar uma vida!	Empty	#Verificamos:  falso que água de coco quente cura todos os tipos de câncer	4	6	Falso	1	doenca_sintoma
https://piaui.folha.uol.com.br/lupa/2019/01/14/verificamos-acucar-cancer/	https:piaui.folha.uol.com.brlupa	2019-01-14 20:43:03	O primeiro passo é parar todo o consumo de açúcar, sem açúcar em seu corpo, as células cancerígenas morrem naturalmente	Empty	Açúcar não causa câncer; limão e óleo de coco não substituem químio	4	6	Falso	1	doenca_sintoma
https://piaui.folha.uol.com.br/lupa/2019/01/14/verificamos-acucar-cancer/	https:piaui.folha.uol.com.brlupa	2019-01-14 20:43:03	O segundo passo é misturar a fruta do limão com uma xícara de água quente e beber durante 1 a 3 meses. ... De acordo com uma pesquisa da escola de medicina de Maryland, é 1000 vezes melhor que a quimioterapia..	Empty	Açúcar não causa câncer; limão e óleo de coco não substituem químio	4	6	Falso	1	doenca_sintoma
https://piaui.folha.uol.com.br/lupa/2019/01/14/verificamos-acucar-cancer/	https:piaui.folha.uol.com.brlupa	2019-01-14 20:43:03	O terceiro passo é beber 3 colheres de óleo de coco orgânico, de manhã e à noite, e o câncer desaparecerá	Empty	Açúcar não causa câncer; limão e óleo de coco não substituem químio	4	6	Falso	1	doenca_sintoma
https://piaui.folha.uol.com.br/lupa/2018/11/20/verificamos-cuba-medicina/	https:piaui.folha.uol.com.brlupa	2018-11-20 18:40:51	[Cuba] forma 300 médicos por ano	Empty	#Verificamos: Cuba não tem apenas dois cursos de Medicina	4	6	Falso	1	saude_publica_sistema
