URL	Data	Titulo	Author	Claim	reviewBody	is_fake
https://observador.pt/factchecks/fact-check-filas-de-ambulancias-em-hospitais-do-oeste-sao-teatro-mediatico/	2021-01-21	Fact Check. Filas de ambulâncias em hospitais do Oeste são teatro mediático	Observador	Mais um teatro mediático. Houve um fluxo concentrado no hospital de Torres Vedras, e os hospitais à volta estavam às moscas. Não há razão nenhuma para este mediatismo, é um caso de má gestão	Fact Check. Filas de ambulâncias em hospitais do Oeste são teatro mediático	True
https://www.aosfatos.org/noticias/bolsonaro-nao-excluiu-de-suas-redes-sociais-fotos-em-que-promove-cloroquina/	2021-01-20	Bolsonaro não excluiu de suas redes sociais fotos em que promove a cloroquina	Aos Fatos	Bolsonaro excluiu de suas redes sociais fotos em que promove a cloroquina.	Bolsonaro não excluiu de suas redes sociais fotos em que promove a cloroquina	True
https://www.boatos.org/saude/medico-cabo-frio-afirma-vacina-covid-19-mata.html	2021-01-20	Médico de Cabo Frio afirma que vacina contra Covid-19 mata #boato	Boatos.org	Em vídeo, médico de Cabo Frio (RJ) afirma que vacina contra Covid-19 mata e que colega médico morreu após tomá-la.	E vamos de vacina contra a Covid-19! Se as coisas já andavam tensas apenas com a possibilidade de aprovação de uma vacina contra a doença pela Agência Nacional de Vigilância Sanitária (Anvisa), com o início da vacinação as coisas ficaram ainda mais intensas. Intensas na questão da quantidade de desinformação. O conteúdo, infelizmente, segue o mesmo (confundindo muita gente por aí e prestando um verdadeiro desserviço à sociedade). Nos últimos dias, um vídeo começou a fazer sucesso nas redes sociais. Segundo a história, um médico da UPA da Secretaria de Saúde de Cabo Frio (RJ) teria afirmado que a vacina contra a Covid-19 pode matar. Nas imagens, o homem afirma que perdeu um amigo médico, chamado João Pedro, por causa da vacina Coronavac. Confira: Texto: Médico da UPA da secretaria de Cabo frio afirma que a vacina covid-19 mata ! Transcrição : “Boa tarde, meus amigos. Mais um aí, TV Peixoto, a luz da verdade. Eu agora vou estar passando para vocês um vídeo, de um médico, de uma UPA, lá da Secretaria de Cabo Frio. Neste vídeo, esse médico, ele está afirmando, ok? Que a vacina que está na secretaria do Butantan, ela mata! E ela afirma também que já matou um amigo com nome de João Pedro. Vou passar agora para vocês esse vídeo, de um médico, lá de Cabo Frio”. A informação viralizou nas redes sociais, em especial, no Facebook, no WhatsApp e no YouTube. Apesar disso, a história não passa de balela. Basta olhar para a publicação para encontrar os equívocos. A mensagem apresenta as principais características de fake news, como o caráter vago (o nome do médico não é citado, ele não diz em qual UPA trabalha e muito menos informa o sobrenome do tal João Pedro), extremamente alarmista, os erros de português e a falta de fontes confiáveis. Além disso, o que a equipe do Boatos.org mais tem feito nesses últimos meses é desmentir histórias falsas envolvendo as vacinas contra a Covid-19, como a que dizia que o médico Anthony Wong teria sido envenenado pela China por ser contra a vacina . Também a que indicava que a vacinação da enfermeira Mônica Calazans teria sido uma farsa, uma vez que ela já havia sido vacinada contra a Covid-19 e, por fim, a que apontava que a enfermeira Khalilah Mitchell teve paralisia facial após tomar a vacina nos EUA . Pois bem, dessa vez, não foi preciso ir muito longe para desmentir toda a farsa. O mesmo vídeo já foi checado pela equipe do Boatos.org há alguns meses . A diferença é que, na história de hoje, o vídeo foi editado e re-postado nas redes sociais. O homem que aparece nas imagens sequer é médico. Na realidade, ele é um enfermeiro na cidade de Cabo Frio (RJ). Se isso não bastasse, ele já publicou diversos outros conteúdos (devidamente verificados por outras agências de checagem e classificados como falsos!). Além disso, as afirmações feitas ao longo do vídeo também não procedem. A primeira delas é sobre o médico João Pedro. De acordo com o enfermeiro, o médico teria morrido por causa da vacina. Isso não é verdade. João Pedro fazia parte dos testes da vacina de Oxford/AstraZeneca e sequer chegou a tomar o imunizante . Durante o estudo, o médico tomou uma dose de placebo e, infelizmente, acabou falecendo por complicações da Covid-19. A segunda afirmação falsa é a de que não existem vacinas aprovadas pela Anvisa. No 17 de janeiro de 2021, a Anvisa aprovou, por unanimidade, o uso emergencial das vacinas Coronavac (uma parceria entre o Instituto Butantan e a farmacêutica chinesa Sinovac) e de Oxford/AstraZeneca . A terceira afirmação equivocada é a de que o governador de São Paulo, João Doria, estaria obrigando a população a se vacinar sem o imunizante ser aprovado em testes. Nenhuma vacina será aprovada pela Anvisa se não conseguir um bom resultado em termos de eficácia (mínimo de 50%) e segurança. Sem a aprovação nos testes e pela agência reguladora (Anvisa), a vacina jamais chegará ao público. Por fim, há ainda a afirmação de que o governo irá vacinar apenas metade da população. A outra metade receberia apenas uma dose de placebo. Isso não é verdade! Se um governo anuncia a vacinação contra a Covid-19, significa que toda a população será vacina com o imunizante. O uso do placebo ocorre apenas durante os testes para os pesquisadores terem uma margem de comparação controlada (se a vacina realmente faz diferença, quanto protege em relação a quem não se vacinou, os efeitos colaterais etc). Dessa forma, toda a vacinação ocorrida após a aprovação da vacina pela Anvisa será com o imunizante (e não com doses de placebo). Em resumo: a história que diz que um médico de Cabo Frio teria afirmado que a vacina contra a Covid-19 mata é falsa! O homem que aparece no vídeo, na realidade, é um enfermeiro na cidade de Cabo Frio (RJ). Além disso, o conteúdo do relato não é real. Ou seja, a história não passa de balela. Ps.: Esse artigo é uma sugestão de leitores do Boatos.org . Se você quiser sugerir um tema ao Boatos.org , entre em contato com a gente pelo site , Facebook e WhatsApp no telefone (61)99177-9164.	True
https://www.boatos.org/saude/vacina-nao-da-imunidade-nao-elimina-virus-nao-impede-morte-nao-serve-para-nada.html	2021-01-20	Vacina não dá imunidade, não elimina vírus, não impede morte e não serve para nada #boato	Boatos.org	Uma pessoa genial descobriu, por meio de diversas perguntas retóricas, que a vacina contra Covid-19 não dá imunidade, não elimina o vírus, não impede mortes, fechamentos e não serve para nada.	Uma das técnicas de se desmentir alguns tipos de conteúdos é o exercício lógico de redução ao absurdo (reductio ad absurdum). Por meio de perguntas retóricas, você vai diminuindo uma tese até que ela se torne insustentável. Só um problema: quando o exercício não tem perguntas e respostas honestas, ele acaba distorcendo informação. É o caso da história de hoje. Um texto gigantesco no qual uma pessoa começa a perguntar e responder sobre a vacina contra a Covid-19 começou a circular na internet. Na mensagem, a pessoa chega à conclusão de que as vacinas “não dão imunidade”, “não eliminam o vírus”, “não impedem a morte”, “não elimina proibições de viagens, fechamentos e obrigatoriedade do uso de máscaras”. Ou seja: de acordo com o texto, a “vacina não serve para nada”. Leia: ▪️Ah e as grávidas podem tomar? NÃO! ▪️Crianças? Não! Se eu for vacinado: 1.- Posso deixar de usar a máscara? – Não 2.- Podem reabrir restaurantes, etc.? E todo mundo trabalhar normalmente? – Não 3.- Serei resistente ao COVID-19? – Pode ser, mas não sabemos exatamente, provavelmente não te impedirá de ser contagiado 4.- Pelo menos deixarei de ser contagioso para os outros? – Não, você ainda pode transmitir, possivelmente, ninguém sabe. 5.- Se vacinarmos todas as crianças, a escola voltará normalmente? – Não 6.- Se eu for vacinado, posso parar com o distanciamento social? – Não 7.- Se eu for vacinado, posso parar de desinfetar minhas mãos? – Não 8.- Se eu e meu avô formos vacinados, podemos nos abraçar? – Não 9.- Cinemas, teatros e estádios serão reabertos graças às vacinas? – Não 10.- Os vacinados poderão ser recoletados? – Não 11.- Qual é o real benefício da vacinação? – O vírus não vai te matar. 12.- Tem certeza que ele não vai me matar? – Não 13.- Se estatisticamente o vírus não me matou mesmo… Por que eu seria vacinado? – Para proteger os outros. 14.- Então, se eu for vacinado, os outros têm 100% de certeza de que não os estou infectando? – Não Portanto, a injeção não dá imunidade. Não elimina o vírus. Não impede a morte. Isso não garante que você não será contaminado. Isso não o impede de “pegar” COVID-19. Isso não impede você de ter Covid-19 Isso não elimina a necessidade de proibições de viagens. Não elimina a necessidade de fechar negócios. Não elimina a necessidade de fechamentos em geral. Não elimina a necessidade de uso de máscaras. Então… que diabos esta vacina está realmente fazendo? Caramba! Que lixo de texto, hein (chamar de filosofia de boteco seria elogio)? Qualidade e honestidade à parte, o fato é que não é verdade que as vacinas não servem para nada e que não vão ajudar no combate à Covid-19. Na realidade, as respostas às perguntas foram dadas de maneira cartesiana e deram um sentido de que a vacina não vai ajudar. Isso sem falar nas respostas que estão erradas. Vamos citar algumas das distorções só para vocês terem uma ideia. Ao responder negativamente “Posso deixar de usar a máscara”, “Podem reabrir restaurantes, etc.”, “E todo mundo trabalhar normalmente”, a pessoa “genial” que escreveu o texto “se esqueceu” que o “não” é em um primeiro momento. A partir do momento em que um grande número de pessoas for vacinada e termos a chamada imunidade de rebanho, vamos sim abandonar as máscaras e voltar à normalidade. Sobre não contagiar, não morrer e não se infectar, as respostas também são distorcidas. A pessoa que escreveu a mensagem não levou em conta que, apesar de ser possível se infectar, contagiar e até morrer sendo vacinado, as chances diminuiriam muito. Só como exemplo, vamos falar da Coronavac (única vacina disponível no momento no Brasil). As chances de se infectar diminuem 50%, as de desenvolver uma forma grave da doença diminuem 78% e as de morrer 100% (não dá para cravar exatamente esse número no caso de mortes porque foi um número pequeno de testes, mas é um limiar similar). Ao responder sim e, principalmente, não, a pessoa não leva em conta que estamos em uma situação na qual uma melhora já representa muita coisa. Com a diminuição de internações, não teremos o colapso e todos mais graves poderão ser atendidos. É pouco? Com isso, as conclusões finais sobre as vacinas estão erradas. Para que não restem dúvidas, vamos reescrever as respostas aqui: 1) A injeção não dá imunidade? Dá imunidade, sim. E o mais importante é que você estará muito mais protegido de uma forma grave. 2) A vacina não elimina o vírus? Elimina, sim. Se a longo prazo, tivermos uma grande quantidade de pessoas vacinadas, teremos imunidade de rebanho e menor circulação do coronavírus. 3) A vacina não impede a morte? A pergunta está feita de forma errada. A vacina pode não impedir “a morte” (em casos raríssimos), mas vai impedir muitas das mortes que poderiam vir a ocorrer se não tivéssemos vacina. Nos testes, a proteção contra morte chegou ao limiar de 100%. 4) A vacina não garante que você não será contaminado, não o impede de “pegar” COVID-19, não impede você de ter Covid-19? Verdade. Porém, aumenta as chances de você não “ser contaminado”, “pegar Covid-19” e “ter Covid-19”. Proteção muito maior do que o chamado “tratamento profilático” (que é de zero). 5) Isso não elimina a necessidade de proibições de viagens. Não elimina a necessidade de fechar negócios. Não elimina a necessidade de fechamentos em geral. Não elimina a necessidade de uso de máscaras? Em um primeiro momento, não. Porém, depois que controlarmos o vírus ao termos um grande número de pessoas vacinadas poderemos voltar ao normal. 6) Então… que diabos esta vacina está realmente fazendo? Está salvando vidas, ao contrário de textos desinformativos como esses. Resumindo: se você recebeu uma mensagem que coloca um monte de perguntas para chegar à conclusão de que as vacinas não servem para nada, responda com esse texto. A mensagem em questão não passa de um monte de distorções que visam desinformar as pessoas e desmobilizar a vacinação. Ps.: Esse artigo é uma sugestão de leitores do Boatos.org . Se você quiser sugerir um tema ao Boatos.org , entre em contato com a gente pelo site , Facebook e WhatsApp no telefone (61)99177-9164.	True
https://www.boatos.org/saude/vacina-sem-agulha-sendo-aplicada-mundo-todo.html	2021-01-20	Vacina sem agulha está sendo aplicada no mundo todo, mostra vídeo #boato	Boatos.org	Vídeo mostra pessoas sendo vacinadas com uma vacina sem agulha e denuncia grande farsa da vacinação contra a Covid-19.	"O início da vacinação contra a Covid-19 conseguiu reacender as esperanças dos brasileiros (perdidas há muito tempo). Mas como a alegria do pobre dura pouco, logo a informação de que, talvez, a campanha de vacinação precise ser interrompida veio à tona . E é claro que toda essa situação não passaria de forma discreta pelos disseminadores de fake news (e nem pelos negacionistas). Prova disso é a história de hoje. Segundo um vídeo que está circulando nas redes sociais, tanto os imunizantes contra a Covid-19 desenvolvidos pelas farmacêuticas quanto a vacinação em massa ao redor do mundo não passam de uma farsa. O vídeo mostra diversas imagens e supostas provas da farsa. De acordo com elas, pessoas estariam sendo vacinadas com seringas sem agulhas. Ou seja: a vacina, de acordo com vídeo, está sem agulha. Confira: “Aí tá a vacina da Pfizer feita pela China. As pessoas não tão se vacinando. É tudo mentira. Essa aí, por exemplo, não tinha agulha. Dá pra ver. Esse outro também não tem agulha, dá pra ver bem. Tudo uma farsa. Nego não sabe nem mentir, né? Essa aí, por exemplo, ele coloca a agulha, a agulha vai pra dentro da seringa. Dá uma olhada. Tá vendo? A agulha vai pra dentro da seringa, não vai pra dentro da pele. Esse outro aí dá pra ver bem que eles nem apertam, eu acho, a agulha vai pra dentro da seringa e ele coloca o dedo em cima da… tá vendo? Ele põe o dedo que não aperta nada. Ah, lá. Essa aí, a Kamala. Dá uma olhadinha bem assim, é… a agulha vira, ela tira da… ela não mostra, né? Eles vão mostrar em câmera lenta aí. Dá uma olhada na parte ali, ó… Na cadeira, dá uma olhada na mão direita dela, quando ela tira a seringa e ela coloca na cadeira pra virar, porque ela não tá tomando nada. É tudo mentira. Todo esse pessoal, ó lá… Virou. Todo esse pessoal aí, o Obama, Clinton, esse pessoal que foi, que ia receber a vacina, tudo mentira. Tudo mentira! Ah, lá, sem agulha também. Essa outra aí que ela recebeu a vacina com dedo. Pessoal pensa que a gente é tudo besta. Ó lá o dedo, ó, como se tivesse vacinando. Todo mundo aplaudindo, ó lá o dedo dela. Ó, dá pra ver. Tá vendo? Coloca o dedo em vez da vacina. São muito ruim mesmo de… O Fauci, por exemplo, que é o Mandetta aí do Brasil, ele tomou a vacina no lado esquerdo. Depois, ele disse na imprensa que ficou com dor no braço direito. Mentira tem perna curta. E aí, tem esse outro que recebeu a vacina em cima da camisa. E tem vários, né? Ninguém tá tomando nada. Os médicos daqui, eles se recusam a tomar. A Alemanha já fechou quase todos os lugares para receber vacina, porque ninguém aparece. Tudo porque ninguém é bobo, né?”. <span data-mce-type=""bookmark"" style=""display: inline-block; width: 0px; overflow: hidden; line-height: 0;"" class=""mce_SELRES_start"">﻿</span> A informação caiu como uma bomba nas redes sociais e viralizou no WhatsApp. Apesar disso, a história não tem nada de real. Há alguns dias, o mesmo vídeo andou circulando pela internet e acabou desmentido pela equipe do Boatos.org . Naquela oportunidade, o vídeo mostrava apenas as imagens com algumas legendas em espanhol. No caso de hoje, além do vídeo mostrar as imagens, alguém ainda acrescentou uma “bela” (ironia, tá) narração em português ao som da música tema de “… E o vento levou”. No início da semana, a equipe do Boatos.org já cantou a bola sobre o aumento de fake news relacionadas à vacina e também à vacinação no Brasil . E não deu outra. O que a história de hoje tem de absurda, também tem de falsa. Assim como já desmentimos na primeira vez , o primeiro equívoco é sobre a suposta vacina da Pfizer “made in China”. Na verdade, a embalagem possui diversas informações que denunciam o caráter falso da suposta vacina (“vaporizador”, “dose única” etc). Trata-se de uma montagem e não da vacina original da Pfizer. O próprio fabricante do produto falso confirmou que não se trata de um produto real. Além disso, o vídeo ainda apresenta imagens antigas como se fossem das vacinações contra a Covid-19. Se isso não fosse o suficiente, muitas pessoas que aparecem sendo “vacinadas” com seringas sem agulha, na realidade, apenas posavam para a imprensa. Isto é, elas já haviam sido vacinadas e apenas simularam o momento para que a mídia registrasse o evento. No caso da agulha que, misteriosamente, entra dentro da seringa, não existe nada de errado. Trata-se de um modelo chamado “safety syringe” (seringa segura). Nesse caso, depois que a agulha penetra a pele da pessoa, ela entra na seringa, evitando que os profissionais da saúde e os funcionários da limpeza se machuquem ou contaminem posteriormente. Além de tudo isso, a equipe do Boatos.org também desmentiu separadamente algumas acusações presentes no vídeo, como a do oficial israelense fingir tomar a vacina , a vice-presidente dos Estados Unidos Kamala Harris tomar a vacina com uma seringa falsa e outras que podem ser lidas aqui . Outros serviços de checagem também já desmentiram diversas das histórias falsas citadas no vídeo, como o site AFP . Por fim, a informação de que a Alemanha fechou centros de vacinação porque ninguém quer se vacinar é completamente falso! O país já vacinou mais de 1 milhão de pessoas e, agora, está enfrentando problemas com a redução no número de doses entregues à União Europeia . Em resumo: a história que diz que um vídeo mostraria a farsa da vacinação contra a Covid-19 ao redor do mundo é falsa! A equipe do Boatos.org já desmentiu o vídeo há alguns dias. Entretanto, hoje, ele apareceu com uma narração em português e mais informações falsas. Na realidade, o vídeo mostra imagens antigas, encenações de vacinação para registro da mídia (após as pessoas terem se vacinado) e modelos de seringas seguras. Não existe farsa, apenas teorias da conspiração. Ou seja, a história não passa de balela! Ps.: Esse artigo é uma sugestão de leitores do Boatos.org . Se você quiser sugerir um tema ao Boatos.org , entre em contato com a gente pelo site , Facebook e WhatsApp no telefone (61)99177-9164."	True
https://www.boatos.org/saude/enfermeira-monica-calazans-ja-havia-sido-vacinada-covid-19.html	2021-01-20	Enfermeira Mônica Calazans já havia sido vacinada contra a Covid-19 #boato	Boatos.org	A aplicação da vacina Coronavac na enfermeira Mônica Calazans foi uma farsa. Na realidade, ela já havia sido vacinada duas vezes contra a Covid-19.	Agora é real e oficial! Finalmente, temos uma vacina contra a Covid-19 sendo aplicada na população do Brasil. Só que, mesmo com essa boa notícia, parece que há pessoas que não estão muito felizes com a novidade. A prova disso está em uma teoria da conspiração que começou a circular na internet, olha só, entre perfis favoráveis ao presidente Jair Bolsonaro. De acordo com mensagens e até um vídeo de um youtuber bolsonarista, a vacinação de Mônica Calazans foi uma farsa. Isso teria ocorrido porque a enfermeira, de acordo com as mensagens, já havia sido vacinada. Leia algumas das mensagens que estão viralizando por aí: Versão 1: A internet rapidinho descobre as fralcatruas dos governos. Olha ai mais uma farsa do governo Doria. A enfermeira “vacinada” hoje no Show do Doria já era cobaia da vacina chinesa. Alguém do marketing esqueceu de apagar os rastros da notícia sobre isso, em 08 de janeiro. É certo que a enfermeira recebeu hoje uma dose de qualquer outra coisa. Foi apenas uma performance artística, senhoras e senhores. Versão 2: Essa enfermeira que fez todo um teatro hoje, na verdade já havia sido vacinada antes. ! 2 doses na fase de “testes”!! Esse calça atolada só vive de mentiras!! Versão 3: A enfermeira “vacinada” hoje no Show do Doria já era cobaia da vacina chinesa. Alguém do marketing esqueceu de apagar os rastros da notícia sobre isso, em 08 de janeiro. É certo que a enfermeira recebeu hoje uma dose de qualquer outra coisa. Foi apenas uma performance artística, senhoras e senhores. Em meio a muita gente feliz com a vacinação, algumas pessoas resolveram compartilhar a tese de farsa (só por motivos políticos). Porém, a informação que aponta que a enfermeira Mônica Calazans já havia sido vacinada é falsa. Apesar de a mensagem ter algumas características de boatos online como ser vaga, alarmista e ter erros de português, ela não tem uma característica de fake news. A mensagem, de fato, cita uma fonte confiável: uma matéria publicada no site do Conselho Regional de Enfermagem (Coren). Ao olhar a matéria, percebemos que, de fato, Mônica Calazans dá o seu relato sobre ter participado dos testes da vacina contra a Covid-19. Porém, a matéria, em nenhum momento, diz se ela tomou a vacina ou o placebo. E aí está a solução. Como aponta essa matéria do Metrópoles, Mônica Calazans participou dos testes e, apenas após a divulgação dos resultados, soube que havia tomado o placebo. “A enfermeira participou dos testes clínicos da fase 3 da Coronavac, mas soube depois do fim dos testes que recebeu o placebo, não a vacina”, aponta o texto. A matéria aponta, ainda, que todos os voluntários que não receberam a dose real nos testes serão vacinados primeiro. Resumindo: a história que aponta que a enfermeira Mônica Calazans já havia recebido a vacina contra a Covid-19 é falsa. Durante os ensaios clínicos da vacina Coronavac, ela havia recebido um placebo. Ps.: Esse artigo é uma sugestão de leitores do Boatos.org . Se você quiser sugerir um tema ao Boatos.org , entre em contato com a gente pelo site , Facebook e WhatsApp no telefone (61)99177-9164.	True
https://observador.pt/factchecks/fact-check-portugal-e-o-pais-da-europa-onde-em-plena-pandemia-mais-centros-de-saude-estarao-fechados/	2021-01-19	"Fact Check. Portugal é ""o país da Europa onde, em plena pandemia, mais centros de saúde estarão fechados"""	Observador	Devemos ser o país da Europa onde, em plena pandemia, mais centros de saúde estarão fechados	"Fact Check. Portugal é ""o país da Europa onde, em plena pandemia, mais centros de saúde estarão fechados"""	True
https://www.bol.uol.com.br/noticias/2021/01/19/revisao-de-estudo-nao-garante-eficacia-da-hidroxicloroquina-contra-covid-19.htm	2021-01-19	Revisão de estudo não garante eficácia da hidroxicloroquina contra covid-19	UOL Confere	Revisão de estudo publicado no site do Ministério da Saúde não garante eficácia da hidroxicloroquina no tratamento preventivo contra covid-19	Revisão de estudo não garante eficácia da hidroxicloroquina contra covid-19	True
https://www.boatos.org/saude/cadastro-conecte-sus-obrigatorio-vacinar-covid-19.html	2021-01-19	Cadastro do Conecte SUS será obrigatório para se vacinar contra Covid-19 #boato	Boatos.org	Para receber a vacina contra a Covid-19, a pessoa precisa se cadastrar no Conecte SUS. O cadastro é feito no site .	A vacinação contra a Covid-19 está cada vez mais próxima no Brasil e as primeiras desinformações “com boas intenções” sobre o assunto começam a circular na internet. Uma delas aponta para uma “regra” para receber a vacina contra o coronavírus. De acordo com uma mensagem que está circulando no WhatsApp, as pessoas devem se cadastrar no sistema Conecte SUS (do Ministério da Saúde) para receber a vacina contra a Covid-19. O texto aponta, ainda que o cadastro deve ser feito em https://conectesus-paciente.saude.gov.br/ . Leia a mensagem que se espalhou, principalmente no WhatsApp: Pessoal, todo mundo precisa se cadastrar no conectesus para vacinar. Sugiro fazer já. Provavelmente o site nao aguentará os acessos quando for o momento. https://conectesus-paciente.saude.gov.br/ É um cadastro no SUS. Quem tomou a vacina da Febre Amarela em 2018 já tem. Ou quem usou o SUS nos últimos anos. O aplicativo funciona mais ou menos como esses apps de carteira de motorista ou título de eleitor A mensagem se espalhou com muita força em aplicativos de mensagem. Porém, a informação que aponta que o cadastro no Conecte SUS será obrigatório para a vacinação contra a Covid-19 não procede (pelo menos por enquanto). Antes de continuar, vamos explicar o que é o Conecte SUS. Trata-se de uma plataforma do Ministério da Saúde que compila dados de saúde de cidadãos brasileiros. Caso você tenha utilizado serviços do SUS (como atendimento, vacinação ou retirada de remédios) com o Cartão Nacional do SUS, seus dados já estarão na plataforma e poderão ser acessados por profissionais de saúde (fizemos o teste e confirmamos que, mesmo sem cadastro, os dados estavam lá). É possível que você acesse os dados no site mostrado na mensagem. Para tanto, é preciso fazer o cadastro no Conecte SUS. Ou seja: o cadastro serve apenas para que você tenha acesso aos serviços de saúde utilizados, carteira de vacinação etc. Até o momento, nunca houve exigência de que você faça o cadastro no Conecte SUS para, por exemplo, se vacinar ou ser atendido em uma instituição pública de saúde. Vale dizer que o Ministério da Saúde ainda não apresentou regras específicas para a vacinação contra a Covid-19. E, pensando que nem todos têm acesso à internet para fazer o cadastro, não há muita lógica em pedir o cadastro obrigatório no Conecte SUS. Para além disso, o cadastro em questão não é feito no site https://conectesus-paciente.saude.gov.br/ . O cadastro é feito na plataforma https://www.gov.br/pt-br (que compila vários serviços ao cidadão). Resumindo: o Conecte SUS é um ótimo serviço (que ainda está sendo aperfeiçoado) e o cadastro até que é bem-vindo. Porém, não é verdade que o cadastro será obrigatório para receber a vacina contra a Covid-19. Além de não existirem regras específicas até o momento sobre a vacinação, não há muita lógica em exigir essa burocracia para vacinar os cidadãos brasileiros. Ps.: Esse artigo é uma sugestão de leitores do Boatos.org . Se você quiser sugerir um tema ao Boatos.org , entre em contato com a gente pelo site , Facebook e WhatsApp no telefone (61)99458-8494.	True
https://projetocomprova.com.br/publica%C3%A7%C3%B5es/revisao-de-estudo-publicado-no-site-do-ms-nao-garante-eficacia-da-hidroxicloroquina-no-tratamento-preventivo-contra-covid-19/	2021-01-19	Revisão de estudo publicado no site do MS não garante eficácia da hidroxicloroquina no tratamento preventivo contra covid-19	Projeto Comprova	Estudo publicado no The American Journal of Medicine defende tratamento preventivo para a Covid	Revisão de estudo publicado no site do MS não garante eficácia da hidroxicloroquina no tratamento preventivo contra covid-19	True
https://www.boatos.org/saude/propolis-previne-cura-covid-19.html	2021-01-19	Própolis previne e cura a Covid-19 #boato	Boatos.org	Estudo mostra que consumir própolis duas vezes por dia é o suficiente para prevenir e curar a Covid-19.	O início da vacinação contra a Covid-19 no Brasil acendeu um sinal de esperança em todos os brasileiros e mostrou que a luz no final do túnel, enfim, chegou. Enquanto isso, diversos pesquisadores ao redor do mundo seguem com seus estudos para tentar descobrir uma forma de tratamento contra a Covid-19. No dia 15 de janeiro de 2021, cientistas divulgaram um estudo que demonstrou que o própolis poderia reduzir o tempo de internação de pacientes infectados pelo SARS-CoV-2 . É claro que as fake news sobre o assunto não demorariam a chegar. De acordo com uma história que anda circulando nas redes sociais, o propólis seria capaz de prevenir e também curar a Covid-19 com apenas duas doses diárias. Confira: Versão 1: “Propolis em doses de 500mg 2x por dia, está bloqueando muito bem. Ninguém contraiu a doença inclusive eu, médico de 71anos, diabético. E não parei de atender. Já fiz dois exames de sangue e todos negativos”. Versão 2: “Sabias que a Própolis das abelhas previne e cura o Covid?”. A informação, rapidamente, se espalhou pelas redes sociais, em especial, no Facebook e no WhatsApp. Apesar da rápida divulgação, a informação não passa de balela! No último ano, histórias falsas sobre a Covid-19 e o SARS-CoV-2 foram bombardeadas pela internet. A equipe do Boatos.org já desmentiu inúmeras delas, como a que dizia que estudos mostrariam que a nitazoxanida seria a cura para a Covid-19 . Também a que indicava que a combinação de alho com vinagre de maçã poderia curar a Covid-19 e matar o coronavírus e, por fim, a que apontava que um estudo mostraria que enxaguantes bucais poderiam curar a Covid-19 . Como citamos anteriormente, o estudo, de fato, existiu. Entretanto, a história não é bem assim. Um pré-print da pesquisa foi disponibilizado na internet no dia 9 de janeiro de 2021 . Isso significa que o estudo ainda não foi revisado e muito menos aprovado por pares (processo obrigatório para uma pesquisa ser considerada válida perante à academia e à sociedade). Além disso, o número de participantes do estudo também não é suficiente para cravarmos o própolis como a “cura”. Apenas 124 voluntários participaram da pesquisa inicial . De acordo com os cientistas responsáveis pelo estudo, após o resultado positivo, uma pesquisa duplo cego e com um maior número de voluntários deve ser feita para atestar a eficácia clínica da substância. Se isso não fosse suficiente, o estudo sequer sugere que o própolis pode prevenir ou curar a Covid-19. Segundo dados da pesquisa, o própolis foi capaz de reduzir o tempo de internação de pacientes infectados pelo SARS-CoV-2. Como sabemos, até o momento, as únicas coisas capazes de prevenir a Covid-19 são as medidas de proteção (uso de máscara, distanciamento social, boa higiene das mãos etc) e a vacina. Em resumo: a história que diz que o própolis seria capaz de prevenir ou curar a Covid-19 é falsa! A história surgiu depois que um pré-print (sem revisão e aprovação por pares) foi publicado em uma plataforma específica para divulgação de estudos. Como a pesquisa ainda não foi revisada por pares, não possui, ainda, validade científica. Além disso, o número de voluntários da pesquisa foi bastante reduzido, necessitando de mais dados para se inferir alguma coisa. Por fim, o estudo não pretendia avaliar o potencial de cura ou tratamento do própolis. Na realidade, a pesquisa mostrou que o própolis foi capaz de reduzir o tempo de internação de pessoas contaminadas pela Covid-19. Ps.: Esse artigo é uma sugestão de leitores do Boatos.org . Se você quiser sugerir um tema ao Boatos.org , entre em contato com a gente pelo site , Facebook e WhatsApp no telefone (61)99177-9164.	True
https://observador.pt/factchecks/fact-check-azitromicina-e-ivermectina-matam-o-sars-cov2/	2021-01-18	"Fact Check. Azitromicina e Ivermectina ""matam"" o SARS-CoV2"	Observador	Ivermectina e a azitromicina matam o vírus, porque não utilizá-los	"Fact Check. Azitromicina e Ivermectina ""matam"" o SARS-CoV2"	True
https://projetocomprova.com.br/publica%C3%A7%C3%B5es/segunda-dose-da-coronavac-nao-esta-relacionada-a-taxa-de-eficacia-da-vacina/	2021-01-18	Segundas doses servem de reforço e são comuns em programas de vacinação	Projeto Comprova	Coronavac tem eficácia global de 50,38% e será preciso tomar duas doses da vacina	Segundas doses servem de reforço e são comuns em programas de vacinação	True
https://observador.pt/factchecks/fact-check-oms-proibiu-realizacao-de-autopsias-durante-a-pandemia/	2021-01-18	Fact Check. OMS proibiu realização de autópsias durante a pandemia	Observador	Os médicos na Itália violaram a lei da Organização Mundial da Saúde OMS, que não autoriza autópsias post mortem em corpos de pessoas que morreram com o vírus corona, a fim de descobrir depois de algum tipo de descoberta científica	Fact Check. OMS proibiu realização de autópsias durante a pandemia	True
